filename,r_peaks_seconds
records500/11000/11010_hr,"1.39,2.47,2.8,3.56,4.62,4.96,5.71,6.78,7.85,8.17,8.94"
records500/11000/11020_hr,"1.21,2.03,2.85,3.68,4.5,5.31,6.11,6.93,7.74,8.55"
records500/11000/11030_hr,"1.27,2.04,2.82,3.61,4.39,5.15,5.93,6.71,7.49,8.26,9.03"
records500/11000/11055_hr,"0.97,2.11,3.25,4.37,5.49,6.63,7.76,8.89"
records500/11000/11077_hr,"1.55,2.57,3.59,4.59,5.56,6.55,7.56,8.58"
records500/11000/11102_hr,"0.76,1.69,2.58,3.48,4.4,5.3,6.18,7.07,7.96,8.85"
records500/11000/11103_hr,"1.26,2.38,3.45,4.56,5.66,6.8,7.98,9.15"
records500/11000/11108_hr,"0.84,1.29,1.91,2.4,2.82,3.51,3.91,4.35,4.96,5.58,6.26,6.9,7.53,8.14,8.59,9.1"
records500/11000/11113_hr,"0.95,1.72,2.62,3.56,4.36,5.31,6.19,7.29,7.99,9.11"
records500/11000/11124_hr,"1.0,1.91,2.85,3.78,4.64,5.44,6.23,7.03,7.87,8.73"
records500/11000/11125_hr,"1.19,1.86,2.55,3.24,3.92,4.6,5.27,5.96,6.64,7.32,8.0,8.68"
records500/11000/11126_hr,"0.7,1.76,2.89,4.02,5.15,6.27,7.38,8.48"
records500/11000/11129_hr,"0.91,1.78,2.61,3.46,4.32,5.14,6.0,6.83,7.69,8.58"
records500/11000/11132_hr,"1.38,1.68,2.79,3.64,3.94,5.04,5.98,6.28,7.4,8.3,8.6"
records500/11000/11139_hr,"0.73,1.55,2.38,3.2,4.01,4.83,5.64,6.45,7.27,8.1,8.92"
records500/11000/11144_hr,"1.28,2.1,2.91,3.72,4.53,5.35,6.18,7.01,7.83,8.66"
records500/11000/11152_hr,"0.85,1.68,2.5,3.34,4.19,5.03,5.9,6.78,7.66,8.54"
records500/11000/11170_hr,"0.74,1.56,2.38,3.19,3.99,4.79,5.6,6.4,7.2,7.99,8.78"
records500/11000/11182_hr,"0.83,1.51,2.19,2.88,3.58,4.28,4.98,5.69,6.4,7.1,7.81,8.51,9.21"
records500/11000/11212_hr,"0.75,2.0,2.85,3.71,4.58,5.43,5.94,7.12,7.97,8.8"
records500/11000/11226_hr,"1.09,1.91,2.73,3.58,4.43,5.3,6.17,7.05,7.94,8.84"
records500/11000/11230_hr,"0.83,1.54,2.24,2.96,3.68,4.42,5.15,5.9,6.64,7.4,8.17,8.94"
records500/11000/11238_hr,"0.77,1.72,2.67,3.63,4.65,5.66,6.63,7.58,8.52"
records500/11000/11285_hr,"0.71,1.46,2.22,3.0,3.85,4.74,5.66,6.59,7.51,8.44,9.23"
records500/11000/11286_hr,"1.07,2.01,2.88,3.74,4.61,5.46,6.3,7.15,8.01,8.85"
records500/11000/11319_hr,"0.79,1.48,2.18,2.74,3.56,4.23,4.89,5.58,6.27,6.89,7.6,8.27,8.96"
records500/11000/11336_hr,"1.48,2.37,3.26,4.11,4.95,5.8,6.67,7.57,8.45,9.3"
records500/11000/11359_hr,"1.28,2.24,3.2,4.18,5.16,6.14,7.09,8.04,9.0"
records500/11000/11364_hr,"1.06,1.87,2.68,3.52,4.37,5.22,6.09,6.99,7.89,8.77"
records500/11000/11371_hr,"1.01,1.93,2.86,3.78,4.2,5.36,6.29,7.21,8.13,9.06"
records500/11000/11372_hr,"1.6,2.67,3.79,4.92,6.04,7.14,8.23,9.32"
records500/11000/11406_hr,"1.17,1.97,2.78,3.58,4.35,5.14,5.91,6.67,7.45,8.22,8.98"
records500/11000/11411_hr,"0.67,1.42,2.16,2.88,3.57,4.26,4.97,5.71,6.5,7.31,8.14,8.97"
records500/11000/11418_hr,"0.9,1.2,1.6,1.92,2.32,2.99,3.88,4.37,4.93,5.4,5.7,6.05,6.39,7.09,7.59,8.04,8.45,9.11"
records500/11000/11420_hr,"0.65,1.3,1.95,2.61,3.26,3.91,4.57,5.23,5.88,6.54,7.2,7.85,8.51,9.16"
records500/11000/11441_hr,"0.85,1.65,2.46,3.26,4.07,4.88,5.69,6.51,7.33,8.14,8.95"
records500/11000/11453_hr,"1.49,2.37,3.26,4.13,4.99,5.86,6.74,7.63,8.52,9.27"
records500/11000/11468_hr,"0.98,1.69,2.57,3.04,3.95,4.75,5.45,6.34,7.19,8.06,8.92"
records500/11000/11474_hr,"1.18,1.95,2.71,3.47,4.24,4.99,5.75,6.49,7.25,7.99,8.76"
records500/11000/11477_hr,"0.9,1.86,2.85,3.82,4.75,5.7,6.64,7.58,8.23"
records500/11000/11487_hr,"1.2,2.05,3.15,4.0,4.61,5.7,6.32,7.17,8.02,9.11"
records500/11000/11489_hr,"0.92,2.04,3.12,4.16,5.18,6.2,7.19,8.49"
records500/11000/11490_hr,"1.06,2.19,3.41,4.55,5.65,6.89,8.01,9.21"
records500/11000/11500_hr,"1.07,2.54,3.96,5.34,6.59,7.62,8.59"
records500/11000/11520_hr,"1.39,2.17,2.94,3.69,4.45,5.22,6.04,6.81,7.6,8.36,9.13"
records500/11000/11530_hr,"1.22,2.32,3.36,4.31,5.18,6.47,7.67,8.8"
records500/11000/11532_hr,"0.88,1.84,2.83,3.8,4.76,5.75,6.72,7.68,8.66"
records500/11000/11533_hr,"0.9,1.84,2.78,3.72,4.31,5.44,6.46,7.42,8.38,9.32"
records500/11000/11550_hr,"1.45,2.08,2.58,3.01,4.05,4.71,5.37,6.04,6.51,7.33,8.02,8.41,9.32"
records500/11000/11564_hr,"1.39,2.5,3.58,4.61,5.56,6.46,7.38,8.37"
records500/11000/11575_hr,"1.18,1.94,2.72,3.51,4.34,5.15,5.95,6.69,7.43,8.16,8.9"
records500/11000/11601_hr,"1.09,2.02,2.93,3.82,4.72,5.66,6.57,7.47,8.41"
records500/11000/11605_hr,"0.66,1.41,2.13,2.85,3.56,4.26,4.97,5.65,6.38,7.09,7.78,8.48,9.15"
records500/11000/11616_hr,"0.67,1.43,2.18,2.93,3.67,4.44,5.19,5.96,6.7,7.35,8.03,8.8"
records500/11000/11644_hr,"0.81,1.5,2.18,2.85,3.52,4.22,4.95,5.7,6.46,7.2,7.96,8.72"
records500/11000/11645_hr,"0.72,1.45,2.18,2.9,3.63,4.36,5.08,5.82,6.54,7.27,8.0,8.73"
records500/11000/11664_hr,"0.94,1.77,2.6,3.44,4.3,5.16,6.0,6.86,7.73,8.59,9.07"
records500/11000/11679_hr,"0.83,1.62,2.41,3.24,4.04,4.85,5.68,6.53,7.35,8.2,9.05"
records500/11000/11681_hr,"0.89,1.61,2.35,3.13,3.81,4.52,5.24,6.05,6.86,7.6,8.34,9.12"
records500/11000/11686_hr,"1.02,1.62,2.42,3.05,3.78,4.72,5.63,6.46,7.17,7.92,8.57,9.06"
records500/11000/11705_hr,"1.53,2.55,3.55,4.58,5.61,6.61,7.65,8.67"
records500/11000/11711_hr,"1.01,1.83,2.78,3.21,4.36,5.12,5.87,6.61,7.35,8.07,8.79"
records500/11000/11723_hr,"0.77,1.4,2.04,2.68,3.31,3.95,4.62,5.34,6.1,6.89,7.71,8.54"
records500/11000/11727_hr,"0.76,1.34,1.91,2.48,3.04,3.6,4.15,4.7,5.25,5.8,6.34,6.89,7.46,8.04,8.62,9.2"
records500/11000/11738_hr,"1.06,1.58,2.09,2.61,3.13,3.65,4.16,4.68,5.21,5.72,6.24,6.76,7.28,7.79,8.31,8.83"
records500/11000/11739_hr,"1.64,2.57,3.57,4.59,5.55,6.46,7.29,8.17,9.07"
records500/11000/11755_hr,"0.68,1.6,2.11,2.61,3.03,3.48,3.98,4.4,4.8,5.28,5.7,6.18,6.74,7.13,7.64,8.21,8.96"
records500/11000/11758_hr,"1.7,2.86,3.97,5.07,6.18,7.29,8.42"
records500/11000/11788_hr,"0.92,1.51,2.12,2.72,3.32,3.92,4.53,5.13,5.73,6.34,6.94,7.55,8.15,8.75"
records500/11000/11789_hr,"1.68,3.06,4.38,5.62,6.83,8.13"
records500/11000/11799_hr,"0.94,1.73,2.51,3.3,4.11,4.93,5.76,6.58,7.39,8.18,8.96"
records500/11000/11802_hr,"1.29,2.07,2.85,3.64,4.42,5.2,5.99,6.79,7.62,8.4,9.14"
records500/11000/11803_hr,"0.85,2.05,3.05,4.15,5.53,6.9,8.28"
records500/11000/11805_hr,"1.36,2.47,3.62,4.79,5.92,7.09,8.24"
records500/11000/11832_hr,"1.42,2.49,3.56,4.64,5.72,6.82,7.92,9.02"
records500/11000/11834_hr,"0.71,1.78,2.9,4.11,5.34,6.46,7.54,8.73"
records500/11000/11842_hr,"0.91,1.61,2.29,2.96,3.62,4.29,4.97,5.68,6.41,7.1,7.81,8.51,9.19"
records500/11000/11843_hr,"0.91,1.61,2.29,2.96,3.62,4.29,4.97,5.68,6.41,7.1,7.81,8.51,9.19"
records500/11000/11853_hr,"1.12,1.96,2.29,3.4,4.52,5.23,5.64,6.65,7.77,8.88"
records500/11000/11855_hr,"1.69,2.51,3.67,4.65,5.65,6.51,7.64,8.68"
records500/11000/11868_hr,"1.45,2.6,3.72,4.83,6.04,7.11,8.18,9.27"
records500/11000/11872_hr,"0.67,1.71,2.75,3.79,4.83,5.84,6.9,7.97,9.04"
records500/11000/11884_hr,"1.04,1.94,2.83,3.7,4.58,5.47,6.36,7.25,8.12,9.01"
records500/11000/11885_hr,"1.16,1.89,2.59,3.24,3.87,4.51,5.19,5.84,6.46,7.08,7.73,8.41,9.07"
records500/11000/11896_hr,"0.91,1.89,2.89,3.91,4.92,5.92,6.92,7.93,8.94"
records500/11000/11899_hr,"0.79,1.25,1.95,2.92,3.63,4.08,4.79,5.5,6.48,7.19,7.65,8.36,9.08"
records500/11000/11901_hr,"1.06,2.09,3.16,4.19,5.22,6.24,7.25,8.26,9.26"
records500/11000/11916_hr,"1.05,1.69,2.34,2.99,3.63,4.27,4.89,5.52,6.13,6.75,7.37,7.98,8.59,9.19"
records500/11000/11932_hr,"0.85,1.88,2.94,4.02,5.06,6.07,7.12,8.09,9.05"
records500/11000/11933_hr,"1.0,1.85,2.69,3.54,4.38,5.22,6.05,6.89,7.71,8.54"
records500/11000/11934_hr,"0.87,1.72,2.56,3.4,4.25,5.09,5.93,6.77,7.61,8.46,9.3"
records500/11000/11937_hr,"1.14,1.92,2.7,3.49,4.27,4.76,5.06,5.86,6.66,7.45,8.24,9.05"
records500/11000/11956_hr,"1.17,2.11,3.0,3.91,4.87,5.85,6.81,7.75,8.73"
records500/11000/11982_hr,"1.04,1.93,2.81,3.7,4.58,5.47,6.35,7.23,8.12,9.01"
records500/12000/12027_hr,"1.05,1.98,2.51,3.37,3.83,4.39,5.36,5.88,6.42,7.38,7.9,8.43,8.97"
records500/12000/12028_hr,"1.05,1.97,2.71,3.34,4.18,4.7,5.58,6.31,6.83,7.73,8.3,9.26"
records500/12000/12031_hr,"0.76,1.67,2.6,3.52,4.42,5.32,6.19,7.05,7.9,8.76"
records500/12000/12033_hr,"0.89,1.97,3.02,4.11,5.17,6.27,7.41,8.5"
records500/12000/12034_hr,"0.94,2.07,3.1,4.19,5.32,6.35,7.46,8.63"
records500/12000/12074_hr,"0.79,1.43,2.07,2.71,3.35,4.0,4.66,5.32,5.97,6.62,7.27,7.93,8.6,9.27"
records500/12000/12082_hr,"0.99,1.88,2.79,3.71,4.61,5.46,6.31,7.2,8.13,9.07"
records500/12000/12112_hr,"0.83,1.45,2.09,2.73,3.38,4.04,4.68,5.32,5.97,6.62,7.28,7.95,8.59,9.23"
records500/12000/12122_hr,"1.24,1.96,2.67,3.36,4.04,4.72,5.43,6.14,6.87,7.6,8.3,9.01"
records500/12000/12124_hr,"0.76,1.63,2.49,3.34,4.21,5.08,5.93,6.79,7.65,8.52"
records500/12000/12126_hr,"1.4,2.25,3.1,3.95,4.82,5.69,6.56,7.42,8.31,9.19"
records500/12000/12137_hr,"0.77,1.49,2.2,2.93,3.66,4.39,5.13,5.86,6.58,7.29,8.0,8.72"
records500/12000/12143_hr,"1.44,2.47,3.52,4.55,5.54,6.64,7.69,8.77"
records500/12000/12144_hr,"1.3,2.14,2.96,3.78,4.63,5.47,6.31,7.14,7.96,8.74"
records500/12000/12147_hr,"0.88,1.45,2.1,2.68,3.26,3.75,4.6,5.45,6.08,6.82,7.34,8.09,8.79,9.23"
records500/12000/12156_hr,"0.97,1.83,2.74,3.66,4.58,5.49,6.37,7.23,8.11,9.01,9.31"
records500/12000/12169_hr,"1.02,1.92,2.86,3.78,4.7,5.61,6.39,6.74,7.43,8.3,9.24"
records500/12000/12172_hr,"0.91,2.26,3.6,4.89,6.07,7.39,8.73"
records500/12000/12176_hr,"0.65,1.24,1.96,2.65,3.09,3.87,4.6,5.22,5.91,6.64,7.33,8.01,8.69,9.26"
records500/12000/12178_hr,"1.23,2.01,2.79,3.53,4.24,4.94,5.66,6.43,7.22,8.04,8.83"
records500/12000/12179_hr,"0.96,1.99,2.97,3.95,4.95,5.95,6.9,7.86,8.86"
records500/12000/12181_hr,"0.92,1.91,2.91,3.89,4.84,5.8,6.75,7.71,8.68"
records500/12000/12189_hr,"0.94,1.5,2.21,2.87,3.55,4.24,4.92,5.63,6.29,7.1,7.68,8.47,9.03"
records500/12000/12190_hr,"0.8,1.35,1.93,2.46,3.02,3.58,4.13,4.69,5.25,5.81,6.36,6.92,7.48,8.04,8.6,9.15"
records500/12000/12192_hr,"0.71,1.55,2.51,3.47,4.03,4.44,5.41,6.37,7.35,8.32,9.29"
records500/12000/12195_hr,"0.8,1.14,1.47,1.8,2.13,2.47,2.8,3.13,3.46,3.8,4.13,4.46,4.8,5.13,5.47,5.8,6.14,6.47,6.8,7.14,7.48,7.82,8.15,8.49,8.82,9.16"
records500/12000/12197_hr,"0.77,1.49,2.21,2.93,3.67,4.42,5.17,5.91,6.67,7.42,8.17,8.9"
records500/12000/12199_hr,"1.35,2.14,2.87,3.55,4.23,5.02,5.8,6.64,7.47,8.28,9.07"
records500/12000/12201_hr,"1.21,2.1,2.99,3.91,4.83,5.74,6.67,7.59,8.48"
records500/12000/12216_hr,"1.58,2.71,3.8,4.94,6.13,7.25,8.41"
records500/12000/12220_hr,"0.85,1.93,2.99,4.09,5.15,6.16,7.15,8.2,9.25"
records500/12000/12221_hr,"0.85,1.6,2.33,3.06,3.81,4.53,5.26,5.96,6.68,7.39,8.05,8.75"
records500/12000/12223_hr,"0.66,1.29,1.69,2.54,3.16,3.79,4.42,5.04,5.41,6.3,6.93,7.55,8.17,8.8"
records500/12000/12224_hr,"0.91,1.41,1.91,2.41,2.91,3.42,3.92,4.43,4.94,5.46,5.97,6.49,7.0,7.52,8.04,8.55,9.07"
records500/12000/12230_hr,"0.94,1.67,2.4,3.12,3.84,4.56,5.28,6.01,6.73,7.45,8.18,8.9"
records500/12000/12235_hr,"0.67,1.44,2.21,3.0,3.78,4.6,5.39,6.17,6.94,7.71,8.49,9.27"
records500/12000/12241_hr,"1.43,2.44,3.47,4.48,5.48,6.51,7.53,8.53"
records500/12000/12252_hr,"1.25,2.2,3.11,4.01,4.95,5.85,6.75,7.7,8.63"
records500/12000/12254_hr,"0.94,1.89,2.77,3.68,4.61,5.5,6.41,7.29,8.17,9.05"
records500/12000/12262_hr,"0.95,1.6,2.25,2.9,3.55,4.2,4.84,5.49,6.14,6.79,7.45,8.1,8.75"
records500/12000/12276_hr,"1.08,1.93,2.79,3.67,4.55,5.41,6.28,7.17,8.03,8.89"
records500/12000/12277_hr,"0.69,1.53,2.4,3.26,4.1,4.98,5.82,6.68,7.55,8.47"
records500/12000/12281_hr,"0.67,1.25,1.84,2.43,3.01,3.59,4.18,4.76,5.34,5.92,6.51,7.07,7.68,8.27,8.85"
records500/12000/12285_hr,"1.19,2.44,3.47,4.28,5.48,5.8,6.53,7.38,8.6"
records500/12000/12301_hr,"0.86,1.51,2.29,2.97,3.74,4.39,5.16,5.81,6.57,7.22,7.99,8.65"
records500/12000/12310_hr,"0.8,1.48,2.17,2.85,3.53,4.2,4.89,5.57,6.25,6.93,7.61,8.29,8.97"
records500/12000/12328_hr,"0.68,1.13,1.56,2.33,3.03,3.71,4.38,4.87,5.31,5.97,6.71,7.25,8.1,8.85"
records500/12000/12336_hr,"1.03,1.92,2.82,3.69,4.58,5.5,6.44,7.38,8.33,9.23"
records500/12000/12338_hr,"1.53,2.61,3.7,4.8,5.88,6.93,8.0,9.07"
records500/12000/12340_hr,"1.2,2.18,3.04,4.0,5.05,6.01,6.87,7.84,8.9"
records500/12000/12345_hr,"0.86,1.61,2.34,3.08,3.84,4.57,5.32,6.03,6.78,7.53,8.28,9.05"
records500/12000/12348_hr,"1.1,2.24,3.38,4.53,5.66,6.79,7.93,9.07"
records500/12000/12353_hr,"0.96,1.57,2.2,2.81,3.39,3.97,4.53,5.12,5.72,6.32,6.91,7.51,8.12,8.72,9.3"
records500/12000/12355_hr,"1.05,1.7,2.35,3.0,3.64,4.28,4.93,5.57,6.22,6.87,7.51,8.16,8.8"
records500/12000/12376_hr,"0.85,1.86,2.77,3.67,4.59,5.57,6.77,7.4,8.34,9.28"
records500/12000/12400_hr,"1.24,2.39,3.49,4.62,5.74,6.86,7.96,9.09"
records500/12000/12407_hr,"0.88,1.73,2.56,3.37,4.18,4.99,5.81,6.63,7.45,8.26,9.09"
records500/12000/12409_hr,"1.33,2.3,3.27,4.24,5.24,6.22,7.19,8.18,9.15"
records500/12000/12426_hr,"1.53,2.22,2.93,3.44,4.37,5.05,5.76,6.49,7.2,7.92,8.4"
records500/12000/12451_hr,"1.61,2.55,3.46,4.4,5.36,6.32,7.27,8.23,9.22"
records500/12000/12475_hr,"1.36,2.29,3.23,4.17,5.06,5.93,6.83,7.72,8.67"
records500/12000/12478_hr,"1.12,2.01,2.87,3.7,4.52,5.33,6.15,6.98,7.84,8.69"
records500/12000/12480_hr,"1.27,2.16,3.09,4.01,4.92,5.83,6.74,7.66,8.55"
records500/12000/12516_hr,"0.82,1.63,2.49,3.18,4.03,4.9,5.75,6.61,7.47,8.33,9.18"
records500/12000/12519_hr,"0.98,1.67,2.38,3.08,3.77,4.46,5.16,5.86,6.55,7.24,7.93,8.62,9.32"
records500/12000/12520_hr,"0.92,1.85,2.81,3.75,4.69,5.59,6.52,7.48,8.42"
records500/12000/12521_hr,"0.75,1.26,1.75,2.26,2.77,3.26,3.77,4.27,4.69,5.28,5.79,6.29,6.7,7.3,7.81,8.31,8.82,9.33"
records500/12000/12528_hr,"1.18,2.07,2.95,3.83,4.69,5.54,6.38,7.25,8.14,9.04"
records500/12000/12529_hr,"1.09,1.88,2.67,3.47,4.27,5.08,5.9,6.72,7.57,8.4,9.24"
records500/12000/12532_hr,"1.15,2.04,2.93,3.83,4.72,5.61,6.51,7.4,8.3,9.19"
records500/12000/12533_hr,"0.9,1.78,2.64,3.52,4.42,5.31,6.2,7.07,7.95,8.82"
records500/12000/12545_hr,"0.93,1.6,2.28,2.95,3.62,4.29,4.96,5.63,6.3,6.96,7.62,8.28,8.93"
records500/12000/12552_hr,"1.02,1.91,2.81,3.68,4.55,5.43,6.31,7.16,8.03,8.92"
records500/12000/12568_hr,"1.11,1.84,2.43,3.08,3.75,4.26,4.68,5.11,5.79,6.67,7.19,7.82,8.45,8.89"
records500/12000/12576_hr,"0.87,1.53,2.17,2.66,3.47,4.14,4.8,5.45,6.1,6.74,7.4,8.07,8.75"
records500/12000/12577_hr,"1.1,2.15,3.2,4.25,5.3,6.36,7.41,8.47"
records500/12000/12585_hr,"1.2,1.99,2.77,3.54,4.3,5.05,5.79,6.55,7.31,8.07,8.83"
records500/12000/12596_hr,"1.04,1.69,2.33,2.98,3.63,4.29,4.93,5.57,6.21,6.85,7.49,8.12,8.75"
records500/12000/12607_hr,"1.11,1.96,2.83,3.67,4.49,5.32,6.16,7.0,7.8,8.61"
records500/12000/12609_hr,"0.97,1.62,2.26,2.89,3.54,4.19,4.85,5.51,6.16,6.82,7.48,8.14,8.78"
records500/12000/12618_hr,"0.72,1.94,2.76,3.61,4.46,5.28,5.71,6.89,7.7,8.54"
records500/12000/12619_hr,"0.93,1.98,2.99,4.04,5.11,6.14,7.15,8.2,9.27"
records500/12000/12620_hr,"0.67,1.27,1.86,2.46,3.05,3.64,4.23,4.83,5.44,6.03,6.63,7.25,7.86,8.47,9.08"
records500/12000/12631_hr,"1.18,1.86,2.38,3.23,3.91,4.59,5.28,5.97,6.66,7.35,8.05,8.74,9.25"
records500/12000/12641_hr,"0.76,1.32,1.73,2.59,3.23,4.24,4.8,5.21,6.19,7.2,8.11,9.04"
records500/12000/12646_hr,"0.83,1.19,1.61,2.1,2.52,2.95,3.42,3.91,4.35,4.81,5.26,5.61,6.19,6.57,6.92,7.29,7.7,8.15,8.53,8.95"
records500/12000/12649_hr,"1.4,2.28,3.17,4.05,4.93,5.82,6.69,7.57,8.45,9.34"
records500/12000/12677_hr,"1.57,2.62,3.66,4.71,5.75,6.81,7.85,8.87"
records500/12000/12679_hr,"0.91,1.66,2.44,3.28,4.16,4.98,5.78,6.61,7.43,8.23,9.01"
records500/12000/12692_hr,"1.13,1.75,2.35,2.95,3.56,4.16,4.75,5.35,5.94,6.53,7.12,7.71,8.3,8.89"
records500/12000/12699_hr,"1.64,2.59,3.56,4.54,5.51,6.53,7.54,8.58"
records500/12000/12702_hr,"0.85,1.74,2.62,3.48,4.31,5.16,6.03,6.89,7.73,8.57"
records500/12000/12703_hr,"1.71,2.93,4.13,5.36,6.56,7.76,8.95"
records500/12000/12709_hr,"0.85,1.83,2.86,3.92,4.92,5.98,7.03,8.09,9.22"
records500/12000/12710_hr,"1.6,2.81,4.02,5.23,6.44,7.66,8.88"
records500/12000/12711_hr,"1.1,1.97,2.86,3.75,4.61,5.46,6.33,7.19,8.04,8.91"
records500/12000/12715_hr,"1.16,1.98,2.81,3.65,4.5,5.35,6.21,7.07,7.93,8.79"
records500/12000/12719_hr,"0.94,1.86,2.78,3.71,4.63,5.54,6.45,7.35,8.26,9.16"
records500/12000/12720_hr,"1.1,1.67,2.23,2.8,3.36,3.92,4.47,5.03,5.58,6.14,6.69,7.26,7.84,8.41,8.98"
records500/12000/12742_hr,"0.75,1.65,2.54,3.4,4.28,5.16,6.05,6.92,7.77,8.65"
records500/12000/12758_hr,"1.11,1.91,2.42,3.11,3.58,4.13,4.63,5.24,5.73,6.21,6.7,7.21,7.74,8.35,8.87,9.33"
records500/12000/12770_hr,"0.72,1.7,2.7,3.67,4.67,5.64,6.63,7.65,8.68"
records500/12000/12776_hr,"0.99,1.98,2.96,3.92,4.89,5.86,6.83,7.8,8.78"
records500/12000/12785_hr,"0.66,1.71,2.71,3.75,4.75,5.8,6.84,7.87,8.91"
records500/12000/12801_hr,"1.23,1.86,2.49,3.12,3.75,4.37,4.99,5.61,6.23,6.85,7.48,8.11,8.75"
records500/12000/12828_hr,"1.01,1.8,2.6,3.39,4.18,4.97,5.75,6.55,7.33,8.13,8.93"
records500/12000/12835_hr,"1.0,1.81,2.6,3.41,4.19,4.98,5.74,6.52,7.31,8.11,8.95"
records500/12000/12841_hr,"1.1,2.09,3.1,4.11,5.13,6.17,7.2,8.21,9.16"
records500/12000/12870_hr,"0.94,1.95,2.99,3.5,4.15,5.18,5.55,6.22,7.23,7.65,8.11,8.86,9.25"
records500/12000/12886_hr,"1.33,2.25,3.16,4.02,4.83,5.59,6.37,7.3,8.2,9.14"
records500/12000/12919_hr,"1.45,2.45,3.41,4.39,5.43,6.46,7.42,8.41"
records500/12000/12925_hr,"1.31,2.06,2.82,3.58,4.34,5.1,5.86,6.63,7.4,8.17,8.94"
records500/12000/12936_hr,"0.78,1.44,2.12,2.8,3.47,4.13,4.78,5.46,6.16,6.84,7.5,8.16,8.84"
records500/12000/12937_hr,"0.73,1.53,2.34,3.14,3.95,4.77,5.61,6.47,7.32,8.17,9.02"
records500/12000/12941_hr,"1.74,2.93,4.03,5.2,6.31,7.35,8.49"
records500/12000/12991_hr,"0.97,1.65,2.32,3.66,4.35,5.04,5.51,6.58,7.32,8.36"
records500/12000/12999_hr,"1.11,1.95,2.78,3.55,4.3,5.11,5.95,6.8,7.68,8.58"
records500/13000/13006_hr,"1.23,1.97,2.67,3.38,4.13,4.81,5.51,6.02,6.93,7.45,7.89,8.27,8.97"
records500/13000/13007_hr,"1.34,2.09,2.88,3.65,4.42,5.22,6.0,6.76,7.55,8.33,9.08"
records500/13000/13014_hr,"0.79,1.66,2.54,3.46,4.36,5.24,6.13,7.04,7.96,8.88"
records500/13000/13025_hr,"0.81,1.91,3.02,4.16,5.29,6.39,7.51,8.63"
records500/13000/13035_hr,"0.86,1.74,2.65,3.64,4.62,5.61,6.55,7.5,8.42,9.33"
records500/13000/13052_hr,"1.06,1.96,2.84,3.68,4.48,5.31,6.13,7.02,7.93,8.76"
records500/13000/13058_hr,"0.85,1.52,2.21,2.81,3.32,4.25,5.05,5.72,6.6,7.8,8.44,8.96"
records500/13000/13078_hr,"1.37,2.41,3.46,4.49,5.54,6.6,7.67,8.7"
records500/13000/13092_hr,"1.0,2.11,3.22,4.34,5.45,6.54,7.65,8.76"
records500/13000/13120_hr,"0.75,1.68,2.6,3.54,4.47,5.41,6.34,7.27,8.2,9.13"
records500/13000/13122_hr,"0.77,1.57,2.34,3.14,3.9,4.69,5.44,6.26,7.08,7.85,8.64"
records500/13000/13131_hr,"0.98,1.82,2.67,4.35,5.2,6.04,6.89,7.73,8.63,9.26"
records500/13000/13139_hr,"1.26,2.08,2.88,3.68,4.47,5.25,6.03,6.83,7.64,8.44,9.2"
records500/13000/13143_hr,"0.93,1.46,1.99,2.52,3.05,3.58,4.1,4.63,5.16,5.69,6.22,6.74,7.27,7.8,8.33,8.86,9.28"
records500/13000/13145_hr,"0.85,1.8,2.74,3.71,4.67,5.62,6.58,7.55,8.5"
records500/13000/13158_hr,"1.06,1.71,2.27,2.73,3.35,3.92,4.48,5.05,5.62,6.19,6.76,7.33,7.9,8.46,9.01"
records500/13000/13166_hr,"0.73,1.26,1.79,2.31,2.84,3.36,3.88,4.4,4.92,5.44,5.96,6.48,7.0,7.53,8.05,8.57,9.09"
records500/13000/13167_hr,"1.05,2.08,3.05,4.06,5.07,6.09,7.1,8.13,9.17"
records500/13000/13212_hr,"0.98,1.82,2.67,3.55,4.43,5.28,6.18,7.08,7.95,8.83"
records500/13000/13214_hr,"0.99,2.2,3.29,4.45,5.65,6.78,7.97,9.14"
records500/13000/13227_hr,"1.1,1.78,2.47,3.15,3.83,4.52,5.22,5.91,6.6,7.28,7.97,8.64,9.32"
records500/13000/13233_hr,"1.42,2.26,3.11,3.96,4.83,5.71,6.59,7.47,8.33,9.21"
records500/13000/13238_hr,"0.78,1.24,1.69,2.15,2.6,3.06,3.51,3.97,4.42,4.88,5.33,5.79,6.24,6.7,7.15,7.61,8.06,8.52,8.97"
records500/13000/13248_hr,"0.98,1.64,2.3,2.99,3.73,4.43,5.11,5.81,6.22,7.09,7.87,8.59,9.28"
records500/13000/13267_hr,"1.28,2.19,3.1,4.01,4.9,5.8,6.72,7.65,8.56"
records500/13000/13268_hr,"1.33,2.29,3.2,4.1,5.01,5.93,6.88,7.92,8.94"
records500/13000/13282_hr,"0.77,1.88,3.01,4.14,5.21,6.27,7.4,8.55"
records500/13000/13292_hr,"0.77,1.18,1.51,2.26,2.65,3.0,3.4,3.78,4.68,5.47,5.77,6.14,7.05,7.84,8.62,8.92,9.28"
records500/13000/13301_hr,"0.89,1.96,3.0,4.05,5.12,6.17,7.22,8.29"
records500/13000/13314_hr,"0.97,1.61,2.28,2.97,3.67,4.35,5.03,5.72,6.42,7.13,7.81,8.49,9.18"
records500/13000/13333_hr,"1.34,2.04,2.96,3.82,4.51,5.39,6.19,7.27,8.15"
records500/13000/13335_hr,"1.49,2.66,3.78,4.88,5.98,7.09,8.25"
